id,player_name,game_date,opponent_team,is_home,prop_type,actual_result,closing_line
5881,"Alperen Sengun",2026-01-23,DET,0,points,19.0,
5885,"Alperen Sengun",2026-01-23,DET,0,pr,20.0,
5884,"Alperen Sengun",2026-01-23,DET,0,pra,25.0,
5887,"Alperen Sengun",2026-01-23,DET,0,ra,6.0,
5882,"Alperen Sengun",2026-01-23,DET,0,rebounds,1.0,
5890,"Alperen Sengun",2026-01-22,PHI,0,assists,7.0,
5893,"Alperen Sengun",2026-01-22,PHI,0,pa,20.0,
5888,"Alperen Sengun",2026-01-22,PHI,0,points,13.0,
5892,"Alperen Sengun",2026-01-22,PHI,0,pr,21.0,
5891,"Alperen Sengun",2026-01-22,PHI,0,pra,28.0,
5894,"Alperen Sengun",2026-01-22,PHI,0,ra,15.0,
5889,"Alperen Sengun",2026-01-22,PHI,0,rebounds,8.0,
5897,"Alperen Sengun",2026-01-20,SAS,1,assists,9.0,
5900,"Alperen Sengun",2026-01-20,SAS,1,pa,29.0,
5895,"Alperen Sengun",2026-01-20,SAS,1,points,20.0,
5899,"Alperen Sengun",2026-01-20,SAS,1,pr,33.0,
5898,"Alperen Sengun",2026-01-20,SAS,1,pra,42.0,
5901,"Alperen Sengun",2026-01-20,SAS,1,ra,22.0,
5896,"Alperen Sengun",2026-01-20,SAS,1,rebounds,13.0,
5904,"Alperen Sengun",2026-01-18,NOP,1,assists,4.0,
5907,"Alperen Sengun",2026-01-18,NOP,1,pa,25.0,
5902,"Alperen Sengun",2026-01-18,NOP,1,points,21.0,
5906,"Alperen Sengun",2026-01-18,NOP,1,pr,29.0,
5905,"Alperen Sengun",2026-01-18,NOP,1,pra,33.0,
5908,"Alperen Sengun",2026-01-18,NOP,1,ra,12.0,
5903,"Alperen Sengun",2026-01-18,NOP,1,rebounds,8.0,
5911,"Alperen Sengun",2026-01-16,MIN,1,assists,3.0,
5914,"Alperen Sengun",2026-01-16,MIN,1,pa,28.0,
5909,"Alperen Sengun",2026-01-16,MIN,1,points,25.0,
5913,"Alperen Sengun",2026-01-16,MIN,1,pr,39.0,
5912,"Alperen Sengun",2026-01-16,MIN,1,pra,42.0,
5915,"Alperen Sengun",2026-01-16,MIN,1,ra,17.0,
5910,"Alperen Sengun",2026-01-16,MIN,1,rebounds,14.0,
5918,"Alperen Sengun",2026-01-15,OKC,1,assists,5.0,
5921,"Alperen Sengun",2026-01-15,OKC,1,pa,19.0,
5916,"Alperen Sengun",2026-01-15,OKC,1,points,14.0,
5920,"Alperen Sengun",2026-01-15,OKC,1,pr,27.0,
5919,"Alperen Sengun",2026-01-15,OKC,1,pra,32.0,
5922,"Alperen Sengun",2026-01-15,OKC,1,ra,18.0,
5917,"Alperen Sengun",2026-01-15,OKC,1,rebounds,13.0,
5925,"Alperen Sengun",2026-01-13,CHI,1,assists,11.0,
5928,"Alperen Sengun",2026-01-13,CHI,1,pa,34.0,
5923,"Alperen Sengun",2026-01-13,CHI,1,points,23.0,
5927,"Alperen Sengun",2026-01-13,CHI,1,pr,30.0,
5926,"Alperen Sengun",2026-01-13,CHI,1,pra,41.0,
5929,"Alperen Sengun",2026-01-13,CHI,1,ra,18.0,
5924,"Alperen Sengun",2026-01-13,CHI,1,rebounds,7.0,
5932,"Alperen Sengun",2026-01-11,SAC,0,assists,4.0,
5935,"Alperen Sengun",2026-01-11,SAC,0,pa,23.0,
5930,"Alperen Sengun",2026-01-11,SAC,0,points,19.0,
5934,"Alperen Sengun",2026-01-11,SAC,0,pr,28.0,
5933,"Alperen Sengun",2026-01-11,SAC,0,pra,32.0,
5936,"Alperen Sengun",2026-01-11,SAC,0,ra,13.0,
5931,"Alperen Sengun",2026-01-11,SAC,0,rebounds,9.0,
5939,"Alperen Sengun",2026-01-03,DAL,0,assists,0.0,
5942,"Alperen Sengun",2026-01-03,DAL,0,pa,0.0,
5937,"Alperen Sengun",2026-01-03,DAL,0,points,0.0,
5941,"Alperen Sengun",2026-01-03,DAL,0,pr,1.0,
5940,"Alperen Sengun",2026-01-03,DAL,0,pra,1.0,
5943,"Alperen Sengun",2026-01-03,DAL,0,ra,1.0,
5938,"Alperen Sengun",2026-01-03,DAL,0,rebounds,1.0,
5946,"Alperen Sengun",2026-01-01,BKN,0,assists,6.0,
5949,"Alperen Sengun",2026-01-01,BKN,0,pa,26.0,
5944,"Alperen Sengun",2026-01-01,BKN,0,points,20.0,
5948,"Alperen Sengun",2026-01-01,BKN,0,pr,26.0,
5947,"Alperen Sengun",2026-01-01,BKN,0,pra,32.0,
5950,"Alperen Sengun",2026-01-01,BKN,0,ra,12.0,
5945,"Alperen Sengun",2026-01-01,BKN,0,rebounds,6.0,
5953,"Alperen Sengun",2025-12-25,LAL,0,assists,4.0,
5956,"Alperen Sengun",2025-12-25,LAL,0,pa,18.0,
5951,"Alperen Sengun",2025-12-25,LAL,0,points,14.0,
5955,"Alperen Sengun",2025-12-25,LAL,0,pr,26.0,
5954,"Alperen Sengun",2025-12-25,LAL,0,pra,30.0,
5957,"Alperen Sengun",2025-12-25,LAL,0,ra,16.0,
5952,"Alperen Sengun",2025-12-25,LAL,0,rebounds,12.0,
5960,"Alperen Sengun",2025-12-23,LAC,0,assists,7.0,
5963,"Alperen Sengun",2025-12-23,LAC,0,pa,26.0,
5958,"Alperen Sengun",2025-12-23,LAC,0,points,19.0,
5962,"Alperen Sengun",2025-12-23,LAC,0,pr,30.0,
5961,"Alperen Sengun",2025-12-23,LAC,0,pra,37.0,
5964,"Alperen Sengun",2025-12-23,LAC,0,ra,18.0,
5959,"Alperen Sengun",2025-12-23,LAC,0,rebounds,11.0,
5967,"Alperen Sengun",2025-12-21,SAC,0,assists,3.0,
5970,"Alperen Sengun",2025-12-21,SAC,0,pa,31.0,
5965,"Alperen Sengun",2025-12-21,SAC,0,points,28.0,
5969,"Alperen Sengun",2025-12-21,SAC,0,pr,34.0,
5968,"Alperen Sengun",2025-12-21,SAC,0,pra,37.0,
5971,"Alperen Sengun",2025-12-21,SAC,0,ra,9.0,
5966,"Alperen Sengun",2025-12-21,SAC,0,rebounds,6.0,
5974,"Alperen Sengun",2025-12-20,DEN,0,assists,4.0,
5977,"Alperen Sengun",2025-12-20,DEN,0,pa,12.0,
5972,"Alperen Sengun",2025-12-20,DEN,0,points,8.0,
5976,"Alperen Sengun",2025-12-20,DEN,0,pr,14.0,
5975,"Alperen Sengun",2025-12-20,DEN,0,pra,18.0,
5978,"Alperen Sengun",2025-12-20,DEN,0,ra,10.0,
5973,"Alperen Sengun",2025-12-20,DEN,0,rebounds,6.0,
5981,"Alperen Sengun",2025-12-18,NOP,0,assists,8.0,
5984,"Alperen Sengun",2025-12-18,NOP,0,pa,36.0,
5979,"Alperen Sengun",2025-12-18,NOP,0,points,28.0,
5983,"Alperen Sengun",2025-12-18,NOP,0,pr,39.0,
5982,"Alperen Sengun",2025-12-18,NOP,0,pra,47.0,
5985,"Alperen Sengun",2025-12-18,NOP,0,ra,19.0,
5980,"Alperen Sengun",2025-12-18,NOP,0,rebounds,11.0,
5988,"Alperen Sengun",2025-12-15,DEN,0,assists,10.0,
5991,"Alperen Sengun",2025-12-15,DEN,0,pa,43.0,
5986,"Alperen Sengun",2025-12-15,DEN,0,points,33.0,
5990,"Alperen Sengun",2025-12-15,DEN,0,pr,43.0,
5989,"Alperen Sengun",2025-12-15,DEN,0,pra,53.0,
5992,"Alperen Sengun",2025-12-15,DEN,0,ra,20.0,
5987,"Alperen Sengun",2025-12-15,DEN,0,rebounds,10.0,
5995,"Alperen Sengun",2025-12-11,LAC,1,assists,5.0,
5998,"Alperen Sengun",2025-12-11,LAC,1,pa,27.0,
5993,"Alperen Sengun",2025-12-11,LAC,1,points,22.0,
5997,"Alperen Sengun",2025-12-11,LAC,1,pr,37.0,
5996,"Alperen Sengun",2025-12-11,LAC,1,pra,42.0,
5999,"Alperen Sengun",2025-12-11,LAC,1,ra,20.0,
5994,"Alperen Sengun",2025-12-11,LAC,1,rebounds,15.0,
6002,"Alperen Sengun",2025-12-03,SAC,1,assists,3.0,
6005,"Alperen Sengun",2025-12-03,SAC,1,pa,31.0,
6000,"Alperen Sengun",2025-12-03,SAC,1,points,28.0,
6004,"Alperen Sengun",2025-12-03,SAC,1,pr,38.0,
6003,"Alperen Sengun",2025-12-03,SAC,1,pra,41.0,
6006,"Alperen Sengun",2025-12-03,SAC,1,ra,13.0,
6001,"Alperen Sengun",2025-12-03,SAC,1,rebounds,10.0,
6009,"Alperen Sengun",2025-12-01,UTA,0,assists,14.0,
6012,"Alperen Sengun",2025-12-01,UTA,0,pa,45.0,
6007,"Alperen Sengun",2025-12-01,UTA,0,points,31.0,
6011,"Alperen Sengun",2025-12-01,UTA,0,pr,39.0,
6010,"Alperen Sengun",2025-12-01,UTA,0,pra,53.0,
6013,"Alperen Sengun",2025-12-01,UTA,0,ra,22.0,
6008,"Alperen Sengun",2025-12-01,UTA,0,rebounds,8.0,
6016,"Alperen Sengun",2025-11-30,UTA,0,assists,5.0,
6019,"Alperen Sengun",2025-11-30,UTA,0,pa,32.0,
6014,"Alperen Sengun",2025-11-30,UTA,0,points,27.0,
6018,"Alperen Sengun",2025-11-30,UTA,0,pr,31.0,
6017,"Alperen Sengun",2025-11-30,UTA,0,pra,36.0,
6020,"Alperen Sengun",2025-11-30,UTA,0,ra,9.0,
6015,"Alperen Sengun",2025-11-30,UTA,0,rebounds,4.0,
6023,"Alperen Sengun",2025-11-26,GSW,0,assists,6.0,
6026,"Alperen Sengun",2025-11-26,GSW,0,pa,22.0,
6021,"Alperen Sengun",2025-11-26,GSW,0,points,16.0,
6025,"Alperen Sengun",2025-11-26,GSW,0,pr,22.0,
6024,"Alperen Sengun",2025-11-26,GSW,0,pra,28.0,
6027,"Alperen Sengun",2025-11-26,GSW,0,ra,12.0,
6022,"Alperen Sengun",2025-11-26,GSW,0,rebounds,6.0,
6030,"Alperen Sengun",2025-11-24,PHX,0,assists,5.0,
6033,"Alperen Sengun",2025-11-24,PHX,0,pa,23.0,
6028,"Alperen Sengun",2025-11-24,PHX,0,points,18.0,
6032,"Alperen Sengun",2025-11-24,PHX,0,pr,23.0,
6031,"Alperen Sengun",2025-11-24,PHX,0,pra,28.0,
6034,"Alperen Sengun",2025-11-24,PHX,0,ra,10.0,
6029,"Alperen Sengun",2025-11-24,PHX,0,rebounds,5.0,
6037,"Alperen Sengun",2025-11-21,DEN,1,assists,6.0,
6040,"Alperen Sengun",2025-11-21,DEN,1,pa,20.0,
6035,"Alperen Sengun",2025-11-21,DEN,1,points,14.0,
6039,"Alperen Sengun",2025-11-21,DEN,1,pr,19.0,
6038,"Alperen Sengun",2025-11-21,DEN,1,pra,25.0,
6041,"Alperen Sengun",2025-11-21,DEN,1,ra,11.0,
6036,"Alperen Sengun",2025-11-21,DEN,1,rebounds,5.0,
6044,"Alperen Sengun",2025-11-19,CLE,0,assists,7.0,
6047,"Alperen Sengun",2025-11-19,CLE,0,pa,35.0,
6042,"Alperen Sengun",2025-11-19,CLE,0,points,28.0,
6046,"Alperen Sengun",2025-11-19,CLE,0,pr,39.0,
6045,"Alperen Sengun",2025-11-19,CLE,0,pra,46.0,
6048,"Alperen Sengun",2025-11-19,CLE,0,ra,18.0,
6043,"Alperen Sengun",2025-11-19,CLE,0,rebounds,11.0,
6051,"Alperen Sengun",2025-11-16,ORL,1,assists,8.0,
6054,"Alperen Sengun",2025-11-16,ORL,1,pa,38.0,
6049,"Alperen Sengun",2025-11-16,ORL,1,points,30.0,
6053,"Alperen Sengun",2025-11-16,ORL,1,pr,42.0,
6052,"Alperen Sengun",2025-11-16,ORL,1,pra,50.0,
6055,"Alperen Sengun",2025-11-16,ORL,1,ra,20.0,
6050,"Alperen Sengun",2025-11-16,ORL,1,rebounds,12.0,
6058,"Alperen Sengun",2025-11-14,POR,1,assists,9.0,
6061,"Alperen Sengun",2025-11-14,POR,1,pa,34.0,
6056,"Alperen Sengun",2025-11-14,POR,1,points,25.0,
6060,"Alperen Sengun",2025-11-14,POR,1,pr,35.0,
6059,"Alperen Sengun",2025-11-14,POR,1,pra,44.0,
6062,"Alperen Sengun",2025-11-14,POR,1,ra,19.0,
6057,"Alperen Sengun",2025-11-14,POR,1,rebounds,10.0,
6065,"Alperen Sengun",2025-11-12,WAS,1,assists,6.0,
6068,"Alperen Sengun",2025-11-12,WAS,1,pa,22.0,
6063,"Alperen Sengun",2025-11-12,WAS,1,points,16.0,
6067,"Alperen Sengun",2025-11-12,WAS,1,pr,29.0,
6066,"Alperen Sengun",2025-11-12,WAS,1,pra,35.0,
6069,"Alperen Sengun",2025-11-12,WAS,1,ra,19.0,
6064,"Alperen Sengun",2025-11-12,WAS,1,rebounds,13.0,
6072,"Alperen Sengun",2025-11-09,MIL,0,assists,7.0,
6075,"Alperen Sengun",2025-11-09,MIL,0,pa,30.0,
6070,"Alperen Sengun",2025-11-09,MIL,0,points,23.0,
6074,"Alperen Sengun",2025-11-09,MIL,0,pr,34.0,
6073,"Alperen Sengun",2025-11-09,MIL,0,pra,41.0,
6076,"Alperen Sengun",2025-11-09,MIL,0,ra,18.0,
6071,"Alperen Sengun",2025-11-09,MIL,0,rebounds,11.0,
6079,"Alperen Sengun",2025-11-07,SAS,0,assists,8.0,
6082,"Alperen Sengun",2025-11-07,SAS,0,pa,33.0,
6077,"Alperen Sengun",2025-11-07,SAS,0,points,25.0,
6081,"Alperen Sengun",2025-11-07,SAS,0,pr,33.0,
6080,"Alperen Sengun",2025-11-07,SAS,0,pra,41.0,
6083,"Alperen Sengun",2025-11-07,SAS,0,ra,16.0,
6078,"Alperen Sengun",2025-11-07,SAS,0,rebounds,8.0,
6086,"Alperen Sengun",2025-11-05,MEM,0,assists,7.0,
6089,"Alperen Sengun",2025-11-05,MEM,0,pa,27.0,
6084,"Alperen Sengun",2025-11-05,MEM,0,points,20.0,
6088,"Alperen Sengun",2025-11-05,MEM,0,pr,36.0,
6087,"Alperen Sengun",2025-11-05,MEM,0,pra,43.0,
6090,"Alperen Sengun",2025-11-05,MEM,0,ra,23.0,
6085,"Alperen Sengun",2025-11-05,MEM,0,rebounds,16.0,
6093,"Alperen Sengun",2025-11-03,DAL,1,assists,6.0,
6096,"Alperen Sengun",2025-11-03,DAL,1,pa,32.0,
6091,"Alperen Sengun",2025-11-03,DAL,1,points,26.0,
6095,"Alperen Sengun",2025-11-03,DAL,1,pr,37.0,
6094,"Alperen Sengun",2025-11-03,DAL,1,pra,43.0,
6097,"Alperen Sengun",2025-11-03,DAL,1,ra,17.0,
6092,"Alperen Sengun",2025-11-03,DAL,1,rebounds,11.0,
6100,"Alperen Sengun",2025-11-01,BOS,0,assists,9.0,
6103,"Alperen Sengun",2025-11-01,BOS,0,pa,25.0,
6098,"Alperen Sengun",2025-11-01,BOS,0,points,16.0,
6102,"Alperen Sengun",2025-11-01,BOS,0,pr,26.0,
6101,"Alperen Sengun",2025-11-01,BOS,0,pra,35.0,
6104,"Alperen Sengun",2025-11-01,BOS,0,ra,19.0,
6099,"Alperen Sengun",2025-11-01,BOS,0,rebounds,10.0,
6107,"Alperen Sengun",2025-10-29,TOR,0,assists,9.0,
6110,"Alperen Sengun",2025-10-29,TOR,0,pa,27.0,
6105,"Alperen Sengun",2025-10-29,TOR,0,points,18.0,
6109,"Alperen Sengun",2025-10-29,TOR,0,pr,26.0,
6108,"Alperen Sengun",2025-10-29,TOR,0,pra,35.0,
6111,"Alperen Sengun",2025-10-29,TOR,0,ra,17.0,
6106,"Alperen Sengun",2025-10-29,TOR,0,rebounds,8.0,
6114,"Alperen Sengun",2025-10-27,BKN,1,assists,6.0,
6117,"Alperen Sengun",2025-10-27,BKN,1,pa,27.0,
6112,"Alperen Sengun",2025-10-27,BKN,1,points,21.0,
6116,"Alperen Sengun",2025-10-27,BKN,1,pr,27.0,
6115,"Alperen Sengun",2025-10-27,BKN,1,pra,33.0,
6118,"Alperen Sengun",2025-10-27,BKN,1,ra,12.0,
6113,"Alperen Sengun",2025-10-27,BKN,1,rebounds,6.0,
6121,"Alperen Sengun",2025-10-24,DET,1,assists,7.0,
6124,"Alperen Sengun",2025-10-24,DET,1,pa,24.0,
6119,"Alperen Sengun",2025-10-24,DET,1,points,17.0,
6123,"Alperen Sengun",2025-10-24,DET,1,pr,24.0,
6122,"Alperen Sengun",2025-10-24,DET,1,pra,31.0,
6125,"Alperen Sengun",2025-10-24,DET,1,ra,14.0,
6120,"Alperen Sengun",2025-10-24,DET,1,rebounds,7.0,
6128,"Alperen Sengun",2025-10-21,OKC,0,assists,7.0,
6131,"Alperen Sengun",2025-10-21,OKC,0,pa,46.0,
6126,"Alperen Sengun",2025-10-21,OKC,0,points,39.0,
6130,"Alperen Sengun",2025-10-21,OKC,0,pr,50.0,
6129,"Alperen Sengun",2025-10-21,OKC,0,pra,57.0,
6132,"Alperen Sengun",2025-10-21,OKC,0,ra,18.0,
6127,"Alperen Sengun",2025-10-21,OKC,0,rebounds,11.0,
9397,"Amen Thompson",2026-02-11,LAC,1,assists,5.0,
9400,"Amen Thompson",2026-02-11,LAC,1,pa,17.0,
9395,"Amen Thompson",2026-02-11,LAC,1,points,12.0,
9399,"Amen Thompson",2026-02-11,LAC,1,pr,18.0,
9398,"Amen Thompson",2026-02-11,LAC,1,pra,23.0,
9401,"Amen Thompson",2026-02-11,LAC,1,ra,11.0,
9396,"Amen Thompson",2026-02-11,LAC,1,rebounds,6.0,
9404,"Amen Thompson",2026-02-10,LAC,1,assists,1.0,
9407,"Amen Thompson",2026-02-10,LAC,1,pa,17.0,
9402,"Amen Thompson",2026-02-10,LAC,1,points,16.0,
9406,"Amen Thompson",2026-02-10,LAC,1,pr,22.0,
9405,"Amen Thompson",2026-02-10,LAC,1,pra,23.0,
9408,"Amen Thompson",2026-02-10,LAC,1,ra,7.0,
9403,"Amen Thompson",2026-02-10,LAC,1,rebounds,6.0,
9411,"Amen Thompson",2026-02-05,CHA,1,assists,7.0,
9414,"Amen Thompson",2026-02-05,CHA,1,pa,15.0,
9409,"Amen Thompson",2026-02-05,CHA,1,points,8.0,
9413,"Amen Thompson",2026-02-05,CHA,1,pr,13.0,
9412,"Amen Thompson",2026-02-05,CHA,1,pra,20.0,
9415,"Amen Thompson",2026-02-05,CHA,1,ra,12.0,
9410,"Amen Thompson",2026-02-05,CHA,1,rebounds,5.0,
9418,"Amen Thompson",2026-02-04,BOS,1,assists,4.0,
9421,"Amen Thompson",2026-02-04,BOS,1,pa,15.0,
9416,"Amen Thompson",2026-02-04,BOS,1,points,11.0,
9420,"Amen Thompson",2026-02-04,BOS,1,pr,15.0,
9419,"Amen Thompson",2026-02-04,BOS,1,pra,19.0,
9422,"Amen Thompson",2026-02-04,BOS,1,ra,8.0,
9417,"Amen Thompson",2026-02-04,BOS,1,rebounds,4.0,
9425,"Amen Thompson",2026-02-02,IND,0,assists,7.0,
9428,"Amen Thompson",2026-02-02,IND,0,pa,23.0,
9423,"Amen Thompson",2026-02-02,IND,0,points,16.0,
9427,"Amen Thompson",2026-02-02,IND,0,pr,27.0,
9426,"Amen Thompson",2026-02-02,IND,0,pra,34.0,
9429,"Amen Thompson",2026-02-02,IND,0,ra,18.0,
9424,"Amen Thompson",2026-02-02,IND,0,rebounds,11.0,
9432,"Amen Thompson",2026-01-31,DAL,1,assists,9.0,
9435,"Amen Thompson",2026-01-31,DAL,1,pa,30.0,
9430,"Amen Thompson",2026-01-31,DAL,1,points,21.0,
9434,"Amen Thompson",2026-01-31,DAL,1,pr,29.0,
9433,"Amen Thompson",2026-01-31,DAL,1,pra,38.0,
9436,"Amen Thompson",2026-01-31,DAL,1,ra,17.0,
9431,"Amen Thompson",2026-01-31,DAL,1,rebounds,8.0,
9439,"Amen Thompson",2026-01-29,ATL,0,assists,5.0,
9442,"Amen Thompson",2026-01-29,ATL,0,pa,14.0,
9437,"Amen Thompson",2026-01-29,ATL,0,points,9.0,
9441,"Amen Thompson",2026-01-29,ATL,0,pr,16.0,
9440,"Amen Thompson",2026-01-29,ATL,0,pra,21.0,
9443,"Amen Thompson",2026-01-29,ATL,0,ra,12.0,
9438,"Amen Thompson",2026-01-29,ATL,0,rebounds,7.0,
9446,"Amen Thompson",2026-01-28,SAS,1,assists,4.0,
9449,"Amen Thompson",2026-01-28,SAS,1,pa,29.0,
9444,"Amen Thompson",2026-01-28,SAS,1,points,25.0,
9448,"Amen Thompson",2026-01-28,SAS,1,pr,32.0,
9447,"Amen Thompson",2026-01-28,SAS,1,pra,36.0,
9450,"Amen Thompson",2026-01-28,SAS,1,ra,11.0,
9445,"Amen Thompson",2026-01-28,SAS,1,rebounds,7.0,
9453,"Amen Thompson",2026-01-26,MEM,1,assists,14.0,
9456,"Amen Thompson",2026-01-26,MEM,1,pa,22.0,
9451,"Amen Thompson",2026-01-26,MEM,1,points,8.0,
9455,"Amen Thompson",2026-01-26,MEM,1,pr,16.0,
9454,"Amen Thompson",2026-01-26,MEM,1,pra,30.0,
9457,"Amen Thompson",2026-01-26,MEM,1,ra,22.0,
9452,"Amen Thompson",2026-01-26,MEM,1,rebounds,8.0,
9460,"Amen Thompson",2026-01-23,DET,0,assists,7.0,
9463,"Amen Thompson",2026-01-23,DET,0,pa,22.0,
9458,"Amen Thompson",2026-01-23,DET,0,points,15.0,
9462,"Amen Thompson",2026-01-23,DET,0,pr,24.0,
9461,"Amen Thompson",2026-01-23,DET,0,pra,31.0,
9464,"Amen Thompson",2026-01-23,DET,0,ra,16.0,
9459,"Amen Thompson",2026-01-23,DET,0,rebounds,9.0,
9467,"Amen Thompson",2026-01-22,PHI,0,assists,9.0,
9470,"Amen Thompson",2026-01-22,PHI,0,pa,26.0,
9465,"Amen Thompson",2026-01-22,PHI,0,points,17.0,
9469,"Amen Thompson",2026-01-22,PHI,0,pr,23.0,
9468,"Amen Thompson",2026-01-22,PHI,0,pra,32.0,
9471,"Amen Thompson",2026-01-22,PHI,0,ra,15.0,
9466,"Amen Thompson",2026-01-22,PHI,0,rebounds,6.0,
9474,"Amen Thompson",2026-01-20,SAS,1,assists,6.0,
9477,"Amen Thompson",2026-01-20,SAS,1,pa,22.0,
9472,"Amen Thompson",2026-01-20,SAS,1,points,16.0,
9476,"Amen Thompson",2026-01-20,SAS,1,pr,26.0,
9475,"Amen Thompson",2026-01-20,SAS,1,pra,32.0,
9478,"Amen Thompson",2026-01-20,SAS,1,ra,16.0,
9473,"Amen Thompson",2026-01-20,SAS,1,rebounds,10.0,
9481,"Amen Thompson",2026-01-18,NOP,1,assists,6.0,
9484,"Amen Thompson",2026-01-18,NOP,1,pa,26.0,
9479,"Amen Thompson",2026-01-18,NOP,1,points,20.0,
9483,"Amen Thompson",2026-01-18,NOP,1,pr,28.0,
9482,"Amen Thompson",2026-01-18,NOP,1,pra,34.0,
9485,"Amen Thompson",2026-01-18,NOP,1,ra,14.0,
9480,"Amen Thompson",2026-01-18,NOP,1,rebounds,8.0,
9488,"Amen Thompson",2026-01-16,MIN,1,assists,4.0,
9491,"Amen Thompson",2026-01-16,MIN,1,pa,18.0,
9486,"Amen Thompson",2026-01-16,MIN,1,points,14.0,
9490,"Amen Thompson",2026-01-16,MIN,1,pr,21.0,
9489,"Amen Thompson",2026-01-16,MIN,1,pra,25.0,
9492,"Amen Thompson",2026-01-16,MIN,1,ra,11.0,
9487,"Amen Thompson",2026-01-16,MIN,1,rebounds,7.0,
9495,"Amen Thompson",2026-01-15,OKC,1,assists,3.0,
9498,"Amen Thompson",2026-01-15,OKC,1,pa,16.0,
9493,"Amen Thompson",2026-01-15,OKC,1,points,13.0,
9497,"Amen Thompson",2026-01-15,OKC,1,pr,22.0,
9496,"Amen Thompson",2026-01-15,OKC,1,pra,25.0,
9499,"Amen Thompson",2026-01-15,OKC,1,ra,12.0,
9494,"Amen Thompson",2026-01-15,OKC,1,rebounds,9.0,
9502,"Amen Thompson",2026-01-13,CHI,1,assists,2.0,
9505,"Amen Thompson",2026-01-13,CHI,1,pa,25.0,
9500,"Amen Thompson",2026-01-13,CHI,1,points,23.0,
9504,"Amen Thompson",2026-01-13,CHI,1,pr,28.0,
9503,"Amen Thompson",2026-01-13,CHI,1,pra,30.0,
9506,"Amen Thompson",2026-01-13,CHI,1,ra,7.0,
9501,"Amen Thompson",2026-01-13,CHI,1,rebounds,5.0,
9509,"Amen Thompson",2026-01-11,SAC,0,assists,6.0,
9512,"Amen Thompson",2026-01-11,SAC,0,pa,37.0,
9507,"Amen Thompson",2026-01-11,SAC,0,points,31.0,
9511,"Amen Thompson",2026-01-11,SAC,0,pr,44.0,
9510,"Amen Thompson",2026-01-11,SAC,0,pra,50.0,
9513,"Amen Thompson",2026-01-11,SAC,0,ra,19.0,
9508,"Amen Thompson",2026-01-11,SAC,0,rebounds,13.0,
9516,"Amen Thompson",2026-01-09,POR,0,assists,3.0,
9519,"Amen Thompson",2026-01-09,POR,0,pa,27.0,
9514,"Amen Thompson",2026-01-09,POR,0,points,24.0,
9518,"Amen Thompson",2026-01-09,POR,0,pr,33.0,
9517,"Amen Thompson",2026-01-09,POR,0,pra,36.0,
9520,"Amen Thompson",2026-01-09,POR,0,ra,12.0,
9515,"Amen Thompson",2026-01-09,POR,0,rebounds,9.0,
9523,"Amen Thompson",2026-01-07,POR,0,assists,6.0,
9526,"Amen Thompson",2026-01-07,POR,0,pa,30.0,
9521,"Amen Thompson",2026-01-07,POR,0,points,24.0,
9525,"Amen Thompson",2026-01-07,POR,0,pr,36.0,
9524,"Amen Thompson",2026-01-07,POR,0,pra,42.0,
9527,"Amen Thompson",2026-01-07,POR,0,ra,18.0,
9522,"Amen Thompson",2026-01-07,POR,0,rebounds,12.0,
9530,"Amen Thompson",2026-01-05,PHX,1,assists,6.0,
9533,"Amen Thompson",2026-01-05,PHX,1,pa,23.0,
9528,"Amen Thompson",2026-01-05,PHX,1,points,17.0,
9532,"Amen Thompson",2026-01-05,PHX,1,pr,24.0,
9531,"Amen Thompson",2026-01-05,PHX,1,pra,30.0,
9534,"Amen Thompson",2026-01-05,PHX,1,ra,13.0,
9529,"Amen Thompson",2026-01-05,PHX,1,rebounds,7.0,
9537,"Amen Thompson",2026-01-03,DAL,0,assists,4.0,
9540,"Amen Thompson",2026-01-03,DAL,0,pa,24.0,
9535,"Amen Thompson",2026-01-03,DAL,0,points,20.0,
9539,"Amen Thompson",2026-01-03,DAL,0,pr,32.0,
9538,"Amen Thompson",2026-01-03,DAL,0,pra,36.0,
9541,"Amen Thompson",2026-01-03,DAL,0,ra,16.0,
9536,"Amen Thompson",2026-01-03,DAL,0,rebounds,12.0,
9544,"Amen Thompson",2026-01-01,BKN,0,assists,3.0,
9547,"Amen Thompson",2026-01-01,BKN,0,pa,26.0,
9542,"Amen Thompson",2026-01-01,BKN,0,points,23.0,
9546,"Amen Thompson",2026-01-01,BKN,0,pr,27.0,
9545,"Amen Thompson",2026-01-01,BKN,0,pra,30.0,
9548,"Amen Thompson",2026-01-01,BKN,0,ra,7.0,
9543,"Amen Thompson",2026-01-01,BKN,0,rebounds,4.0,
9551,"Amen Thompson",2025-12-29,IND,1,assists,7.0,
9554,"Amen Thompson",2025-12-29,IND,1,pa,27.0,
9549,"Amen Thompson",2025-12-29,IND,1,points,20.0,
9553,"Amen Thompson",2025-12-29,IND,1,pr,28.0,
9552,"Amen Thompson",2025-12-29,IND,1,pra,35.0,
9555,"Amen Thompson",2025-12-29,IND,1,ra,15.0,
9550,"Amen Thompson",2025-12-29,IND,1,rebounds,8.0,
9558,"Amen Thompson",2025-12-27,CLE,1,assists,4.0,
9561,"Amen Thompson",2025-12-27,CLE,1,pa,17.0,
9556,"Amen Thompson",2025-12-27,CLE,1,points,13.0,
9560,"Amen Thompson",2025-12-27,CLE,1,pr,22.0,
