id,player_name,game_date,opponent_team,prop_type,hit,is_home,is_b2b,games_experience,minutes_bucket,closing_line,season_avg,last_10_avg,last_5_avg,std_dev,games_played,minutes_avg,days_rest,line_vs_season,line_vs_recent,form_trend,line_difficulty,actual_result,split,parsed_date
5937,Alperen Sengun,1/3/26,DAL,points,0,0,0,experienced,starter,20.5,22.6,23.1,17.8,7.0,27,35.6,1,-2.1000000000000014,-2.6000000000000014,-5.300000000000001,-0.3000000000000002,0,train,2026-01-03
5941,Alperen Sengun,1/3/26,DAL,pr,0,0,0,experienced,starter,29.5,31.8,32.6,26.0,,27,35.6,1,-2.3000000000000007,-3.1000000000000014,-6.600000000000001,,1,train,2026-01-03
5940,Alperen Sengun,1/3/26,DAL,pra,0,0,0,experienced,starter,5.5,38.6,39.0,30.8,,27,35.6,1,-33.1,-33.5,-8.2,,1,train,2026-01-03
5943,Alperen Sengun,1/3/26,DAL,ra,0,0,0,experienced,starter,15.5,16.0,15.9,13.0,,27,35.6,1,-0.5,-0.40000000000000036,-2.9000000000000004,,1,train,2026-01-03
5938,Alperen Sengun,1/3/26,DAL,rebounds,0,0,0,experienced,starter,8.5,9.2,9.5,8.2,3.1,27,35.6,1,-0.6999999999999993,-1.0,-1.3000000000000007,-0.225806451612903,1,train,2026-01-03
5946,Alperen Sengun,1/1/26,BKN,assists,1,0,0,experienced,starter,5.5,6.8,6.3,5.2,2.4,26,35.7,6,-1.2999999999999998,-0.7999999999999998,-1.0999999999999996,-0.5416666666666666,6,train,2026-01-01
5949,Alperen Sengun,1/1/26,BKN,pa,0,0,0,experienced,starter,26.5,29.5,30.1,24.6,,26,35.7,6,-3.0,-3.6000000000000014,-5.5,,26,train,2026-01-01
5944,Alperen Sengun,1/1/26,BKN,points,0,0,0,experienced,starter,20.5,22.7,23.8,19.4,7.1,26,35.7,6,-2.1999999999999993,-3.3000000000000007,-4.400000000000002,-0.3098591549295774,20,train,2026-01-01
5948,Alperen Sengun,1/1/26,BKN,pr,0,0,0,experienced,starter,29.5,32.0,33.1,28.6,,26,35.7,6,-2.5,-3.6000000000000014,-4.5,,26,train,2026-01-01
5947,Alperen Sengun,1/1/26,BKN,pra,1,0,0,experienced,starter,5.5,38.8,39.4,33.8,,26,35.7,6,-33.3,-33.9,-5.600000000000001,,32,train,2026-01-01
5950,Alperen Sengun,1/1/26,BKN,ra,0,0,0,experienced,starter,15.5,16.1,15.6,14.4,,26,35.7,6,-0.6000000000000014,-0.09999999999999964,-1.1999999999999993,,12,train,2026-01-01
5945,Alperen Sengun,1/1/26,BKN,rebounds,0,0,0,experienced,starter,9.5,9.3,9.3,9.2,3.1,26,35.7,6,0.1999999999999993,0.1999999999999993,-0.10000000000000142,0.06451612903225783,6,train,2026-01-01
5953,Alperen Sengun,12/25/25,LAL,assists,0,0,0,moderate,starter,5.5,6.9,6.5,6.4,2.3,25,35.8,1,-1.4000000000000004,-1.0,-0.09999999999999964,-0.6086956521739132,4,train,2025-12-25
5956,Alperen Sengun,12/25/25,LAL,pa,0,0,0,moderate,starter,27.5,29.9,30.5,29.6,,25,35.8,1,-2.3999999999999986,-3.0,-0.8999999999999986,,18,train,2025-12-25
5951,Alperen Sengun,12/25/25,LAL,points,0,0,0,moderate,starter,21.5,23.0,24.0,23.2,7.0,25,35.8,1,-1.5,-2.5,-0.8000000000000007,-0.21428571428571427,14,train,2025-12-25
5955,Alperen Sengun,12/25/25,LAL,pr,0,0,0,moderate,starter,29.5,32.3,32.7,32.0,,25,35.8,1,-2.799999999999997,-3.200000000000003,-0.7000000000000028,,26,train,2025-12-25
5954,Alperen Sengun,12/25/25,LAL,pra,1,0,0,moderate,starter,5.5,39.2,39.2,38.4,,25,35.8,1,-33.7,-33.7,-0.8000000000000043,,30,train,2025-12-25
5957,Alperen Sengun,12/25/25,LAL,ra,1,0,0,moderate,starter,14.5,16.1,15.2,15.2,,25,35.8,1,-1.6000000000000014,-0.6999999999999993,0.0,,16,train,2025-12-25
5952,Alperen Sengun,12/25/25,LAL,rebounds,1,0,0,moderate,starter,8.5,9.2,8.7,8.8,3.1,25,35.8,1,-0.6999999999999993,-0.1999999999999993,0.10000000000000142,-0.225806451612903,12,train,2025-12-25
5960,Alperen Sengun,12/23/25,LAC,assists,1,0,0,moderate,starter,6.5,6.9,6.3,6.0,2.4,24,36.2,1,-0.40000000000000036,0.20000000000000018,-0.2999999999999998,-0.16666666666666682,7,train,2025-12-23
5963,Alperen Sengun,12/23/25,LAC,pa,0,0,0,moderate,starter,28.5,30.1,30.2,29.8,,24,36.2,1,-1.6000000000000014,-1.6999999999999993,-0.3999999999999986,,26,train,2025-12-23
5958,Alperen Sengun,12/23/25,LAC,points,0,0,0,moderate,starter,22.5,23.2,23.9,23.8,7.1,24,36.2,1,-0.6999999999999993,-1.3999999999999986,-0.09999999999999787,-0.09859154929577456,19,train,2025-12-23
5962,Alperen Sengun,12/23/25,LAC,pr,0,0,0,moderate,starter,30.5,32.4,32.0,33.4,,24,36.2,1,-1.8999999999999986,-1.5,1.3999999999999986,,30,train,2025-12-23
5961,Alperen Sengun,12/23/25,LAC,pra,1,0,0,moderate,starter,6.5,39.3,38.3,39.4,,24,36.2,1,-32.8,-31.799999999999997,1.1000000000000014,,37,train,2025-12-23
5964,Alperen Sengun,12/23/25,LAC,ra,1,0,0,moderate,starter,15.5,16.0,14.4,15.6,,24,36.2,1,-0.5,1.0999999999999996,1.1999999999999993,,18,train,2025-12-23
5959,Alperen Sengun,12/23/25,LAC,rebounds,1,0,0,moderate,starter,8.5,9.2,8.1,9.6,3.2,24,36.2,1,-0.6999999999999993,0.40000000000000036,1.5,-0.21874999999999978,11,train,2025-12-23
5967,Alperen Sengun,12/21/25,SAC,assists,0,0,1,moderate,starter,6.5,7.0,6.6,6.0,2.3,23,36.0,0,-0.5,-0.09999999999999964,-0.5999999999999996,-0.2173913043478261,3,train,2025-12-21
5970,Alperen Sengun,12/21/25,SAC,pa,1,0,1,moderate,starter,29.5,30.0,29.1,29.8,,23,36.0,0,-0.5,0.3999999999999986,0.6999999999999993,,31,train,2025-12-21
5965,Alperen Sengun,12/21/25,SAC,points,1,0,1,moderate,starter,22.5,23.0,22.5,23.8,7.2,23,36.0,0,-0.5,0.0,1.3000000000000007,-0.06944444444444445,28,train,2025-12-21
5969,Alperen Sengun,12/21/25,SAC,pr,1,0,1,moderate,starter,32.5,32.3,30.5,34.2,,23,36.0,0,0.20000000000000284,2.0,3.700000000000003,,34,train,2025-12-21
5968,Alperen Sengun,12/21/25,SAC,pra,1,0,1,moderate,starter,6.5,39.3,37.1,40.2,,23,36.0,0,-32.8,-30.6,3.1000000000000014,,37,train,2025-12-21
5971,Alperen Sengun,12/21/25,SAC,ra,0,0,1,moderate,starter,15.5,16.3,14.6,16.4,,23,36.0,0,-0.8000000000000007,0.9000000000000004,1.799999999999999,,9,train,2025-12-21
5966,Alperen Sengun,12/21/25,SAC,rebounds,0,0,1,moderate,starter,9.5,9.3,8.0,10.4,3.2,23,36.0,0,0.1999999999999993,1.5,2.4000000000000004,0.06249999999999978,6,train,2025-12-21
5974,Alperen Sengun,12/20/25,DEN,assists,0,0,0,moderate,starter,6.5,7.2,6.9,8.0,2.2,22,36.2,1,-0.7000000000000002,-0.40000000000000036,1.0999999999999996,-0.31818181818181823,4,train,2025-12-20
5977,Alperen Sengun,12/20/25,DEN,pa,0,0,0,moderate,starter,29.5,30.9,31.4,36.4,,22,36.2,1,-1.3999999999999986,-1.8999999999999986,5.0,,12,train,2025-12-20
5972,Alperen Sengun,12/20/25,DEN,points,0,0,0,moderate,starter,22.5,23.7,24.5,28.4,6.5,22,36.2,1,-1.1999999999999993,-2.0,3.8999999999999986,-0.18461538461538451,8,train,2025-12-20
5976,Alperen Sengun,12/20/25,DEN,pr,0,0,0,moderate,starter,31.5,33.1,33.0,39.2,,22,36.2,1,-1.6000000000000014,-1.5,6.200000000000003,,14,train,2025-12-20
5975,Alperen Sengun,12/20/25,DEN,pra,1,0,0,moderate,starter,6.5,40.3,39.9,47.2,,22,36.2,1,-33.8,-33.4,7.300000000000004,,18,train,2025-12-20
5978,Alperen Sengun,12/20/25,DEN,ra,0,0,0,moderate,starter,16.5,16.6,15.4,18.8,,22,36.2,1,-0.10000000000000142,1.0999999999999996,3.4000000000000004,,10,train,2025-12-20
5973,Alperen Sengun,12/20/25,DEN,rebounds,0,0,0,moderate,starter,9.5,9.5,8.5,10.8,3.2,22,36.2,1,0.0,1.0,2.3000000000000007,0.0,6,train,2025-12-20
5981,Alperen Sengun,12/18/25,NOP,assists,1,0,0,moderate,starter,6.5,7.1,6.9,7.4,2.3,21,36.2,2,-0.5999999999999996,-0.40000000000000036,0.5,-0.2608695652173912,8,train,2025-12-18
5984,Alperen Sengun,12/18/25,NOP,pa,1,0,0,moderate,starter,28.5,30.6,31.6,35.6,,21,36.2,2,-2.1000000000000014,-3.1000000000000014,4.0,,36,train,2025-12-18
5979,Alperen Sengun,12/18/25,NOP,points,1,0,0,moderate,starter,21.5,23.5,24.7,28.2,6.6,21,36.2,2,-2.0,-3.1999999999999993,3.5,-0.30303030303030304,28,train,2025-12-18
5983,Alperen Sengun,12/18/25,NOP,pr,1,0,0,moderate,starter,31.5,32.9,33.3,37.6,,21,36.2,2,-1.3999999999999986,-1.7999999999999972,4.300000000000004,,39,train,2025-12-18
5982,Alperen Sengun,12/18/25,NOP,pra,1,0,0,moderate,starter,6.5,40.0,40.2,45.0,,21,36.2,2,-33.5,-33.7,4.799999999999997,,47,train,2025-12-18
5985,Alperen Sengun,12/18/25,NOP,ra,1,0,0,moderate,starter,15.5,16.5,15.5,16.8,,21,36.2,2,-1.0,0.0,1.3000000000000007,,19,train,2025-12-18
5980,Alperen Sengun,12/18/25,NOP,rebounds,1,0,0,moderate,starter,9.5,9.4,8.6,9.4,3.2,21,36.2,2,0.09999999999999964,0.9000000000000004,0.8000000000000007,0.03124999999999989,11,train,2025-12-18
5988,Alperen Sengun,12/15/25,DEN,assists,1,0,0,moderate,starter,6.5,7.0,6.8,6.6,2.2,20,36.0,3,-0.5,-0.2999999999999998,-0.20000000000000018,-0.22727272727272727,10,train,2025-12-15
5991,Alperen Sengun,12/15/25,DEN,pa,1,0,0,moderate,starter,27.5,30.0,30.7,31.4,,20,36.0,3,-2.5,-3.1999999999999993,0.6999999999999993,,43,train,2025-12-15
5986,Alperen Sengun,12/15/25,DEN,points,1,0,0,moderate,starter,21.5,23.0,23.9,24.8,6.4,20,36.0,3,-1.5,-2.3999999999999986,0.9000000000000021,-0.234375,33,train,2025-12-15
5990,Alperen Sengun,12/15/25,DEN,pr,1,0,0,moderate,starter,29.5,32.4,32.5,33.4,,20,36.0,3,-2.8999999999999986,-3.0,0.8999999999999986,,43,train,2025-12-15
5989,Alperen Sengun,12/15/25,DEN,pra,1,0,0,moderate,starter,6.5,39.4,39.3,40.0,,20,36.0,3,-32.9,-32.8,0.7000000000000028,,53,train,2025-12-15
5992,Alperen Sengun,12/15/25,DEN,ra,1,0,0,moderate,starter,14.5,16.4,15.4,15.2,,20,36.0,3,-1.8999999999999986,-0.9000000000000004,-0.20000000000000107,,20,train,2025-12-15
5987,Alperen Sengun,12/15/25,DEN,rebounds,1,0,0,moderate,starter,8.5,9.3,8.6,8.6,3.3,20,36.0,3,-0.8000000000000007,-0.09999999999999964,0.0,-0.24242424242424265,10,train,2025-12-15
5995,Alperen Sengun,12/11/25,LAC,assists,0,1,0,moderate,starter,6.5,7.1,6.9,6.6,2.3,19,35.9,7,-0.5999999999999996,-0.40000000000000036,-0.3000000000000007,-0.2608695652173912,5,train,2025-12-11
5998,Alperen Sengun,12/11/25,LAC,pa,0,1,0,moderate,starter,28.5,30.2,30.2,30.6,,19,35.9,7,-1.6999999999999993,-1.6999999999999993,0.40000000000000213,,27,train,2025-12-11
5993,Alperen Sengun,12/11/25,LAC,points,1,1,0,moderate,starter,21.5,23.1,23.3,24.0,6.6,19,35.9,7,-1.6000000000000014,-1.8000000000000007,0.6999999999999993,-0.24242424242424265,22,train,2025-12-11
5997,Alperen Sengun,12/11/25,LAC,pr,1,1,0,moderate,starter,30.5,32.1,31.7,30.6,,19,35.9,7,-1.6000000000000014,-1.1999999999999993,-1.0999999999999979,,37,train,2025-12-11
5996,Alperen Sengun,12/11/25,LAC,pra,1,1,0,moderate,starter,6.5,39.2,38.6,37.2,,19,35.9,7,-32.7,-32.1,-1.3999999999999986,,42,train,2025-12-11
5999,Alperen Sengun,12/11/25,LAC,ra,1,1,0,moderate,starter,14.5,16.2,15.3,13.2,,19,35.9,7,-1.6999999999999993,-0.8000000000000007,-2.1000000000000014,,20,train,2025-12-11
5994,Alperen Sengun,12/11/25,LAC,rebounds,1,1,0,moderate,starter,9.5,9.1,8.4,6.6,3.1,19,35.9,7,0.40000000000000036,1.0999999999999996,-1.8000000000000007,0.12903225806451624,15,train,2025-12-11
6002,Alperen Sengun,12/3/25,SAC,assists,0,1,0,moderate,starter,6.5,7.3,7.3,7.2,2.1,18,36.3,1,-0.7999999999999998,-0.7999999999999998,-0.09999999999999964,-0.3809523809523809,3,train,2025-12-03
6005,Alperen Sengun,12/3/25,SAC,pa,1,1,0,moderate,starter,28.5,30.1,30.1,28.4,,18,36.3,1,-1.6000000000000014,-1.6000000000000014,-1.7000000000000028,,31,train,2025-12-03
6000,Alperen Sengun,12/3/25,SAC,points,1,1,0,moderate,starter,22.5,22.8,22.8,21.2,6.7,18,36.3,1,-0.3000000000000007,-0.3000000000000007,-1.6000000000000014,-0.044776119402985176,28,train,2025-12-03
6004,Alperen Sengun,12/3/25,SAC,pr,1,1,0,moderate,starter,31.5,31.8,31.3,26.8,,18,36.3,1,-0.3000000000000007,0.1999999999999993,-4.5,,38,train,2025-12-03
6003,Alperen Sengun,12/3/25,SAC,pra,1,1,0,moderate,starter,6.5,39.1,38.6,34.0,,18,36.3,1,-32.6,-32.1,-4.600000000000001,,41,train,2025-12-03
6006,Alperen Sengun,12/3/25,SAC,ra,0,1,0,moderate,starter,15.5,16.3,15.8,12.8,,18,36.3,1,-0.8000000000000007,-0.3000000000000007,-3.0,,13,train,2025-12-03
6001,Alperen Sengun,12/3/25,SAC,rebounds,1,1,0,moderate,starter,9.5,9.0,8.5,5.6,3.2,18,36.3,1,0.5,1.0,-2.9000000000000004,0.15625,10,train,2025-12-03
6009,Alperen Sengun,12/1/25,UTA,assists,1,0,1,moderate,starter,5.5,6.9,6.7,5.8,1.3,17,36.2,0,-1.4000000000000004,-1.2000000000000002,-0.9000000000000004,-1.076923076923077,14,train,2025-12-01
6012,Alperen Sengun,12/1/25,UTA,pa,1,0,1,moderate,starter,26.5,29.2,28.9,26.4,,17,36.2,0,-2.6999999999999993,-2.3999999999999986,-2.5,,45,train,2025-12-01
6007,Alperen Sengun,12/1/25,UTA,points,1,0,1,moderate,starter,20.5,22.3,22.2,20.6,6.5,17,36.2,0,-1.8000000000000007,-1.6999999999999993,-1.5999999999999979,-0.27692307692307705,31,train,2025-12-01
6011,Alperen Sengun,12/1/25,UTA,pr,1,0,1,moderate,starter,29.5,31.4,30.7,26.8,,17,36.2,0,-1.8999999999999986,-1.1999999999999993,-3.8999999999999986,,39,train,2025-12-01
6010,Alperen Sengun,12/1/25,UTA,pra,1,0,1,moderate,starter,5.5,38.3,37.4,32.6,,17,36.2,0,-32.8,-31.9,-4.799999999999997,,53,train,2025-12-01
6013,Alperen Sengun,12/1/25,UTA,ra,1,0,1,moderate,starter,15.5,16.0,15.2,12.0,,17,36.2,0,-0.5,0.3000000000000007,-3.1999999999999993,,22,train,2025-12-01
6008,Alperen Sengun,12/1/25,UTA,rebounds,0,0,1,moderate,starter,8.5,9.1,8.5,6.2,3.3,17,36.2,0,-0.5999999999999996,0.0,-2.3,-0.1818181818181817,8,train,2025-12-01
6016,Alperen Sengun,11/30/25,UTA,assists,0,0,0,moderate,starter,6.5,7.1,6.9,6.4,1.2,16,36.7,3,-0.5999999999999996,-0.40000000000000036,-0.5,-0.4999999999999997,5,train,2025-11-30
6019,Alperen Sengun,11/30/25,UTA,pa,1,0,0,moderate,starter,28.5,29.1,28.4,27.6,,16,36.7,3,-0.6000000000000014,0.10000000000000142,-0.7999999999999972,,32,train,2025-11-30
6014,Alperen Sengun,11/30/25,UTA,points,1,0,0,moderate,starter,21.5,22.0,21.5,21.2,6.6,16,36.7,3,-0.5,0.0,-0.3000000000000007,-0.07575757575757576,27,train,2025-11-30
6018,Alperen Sengun,11/30/25,UTA,pr,1,0,0,moderate,starter,30.5,31.4,31.2,29.0,,16,36.7,3,-0.8999999999999986,-0.6999999999999993,-2.1999999999999993,,31,train,2025-11-30
6017,Alperen Sengun,11/30/25,UTA,pra,1,0,0,moderate,starter,6.5,38.4,38.1,35.4,,16,36.7,3,-31.9,-31.6,-2.700000000000003,,36,train,2025-11-30
6020,Alperen Sengun,11/30/25,UTA,ra,0,0,0,moderate,starter,15.5,16.4,16.6,14.2,,16,36.7,3,-0.8999999999999986,-1.1000000000000014,-2.400000000000002,,9,train,2025-11-30
6015,Alperen Sengun,11/30/25,UTA,rebounds,0,0,0,moderate,starter,9.5,9.4,9.7,7.8,3.1,16,36.7,3,0.09999999999999964,-0.1999999999999993,-1.8999999999999995,0.03225806451612891,4,train,2025-11-30
6023,Alperen Sengun,11/26/25,GSW,assists,0,0,0,moderate,starter,6.5,7.1,6.9,7.0,1.2,15,36.8,1,-0.5999999999999996,-0.40000000000000036,0.09999999999999964,-0.4999999999999997,6,train,2025-11-26
6026,Alperen Sengun,11/26/25,GSW,pa,0,0,0,moderate,starter,29.5,29.5,29.4,30.0,,15,36.8,1,0.0,0.10000000000000142,0.6000000000000014,,22,train,2025-11-26
6021,Alperen Sengun,11/26/25,GSW,points,0,0,0,moderate,starter,23.5,22.4,22.5,23.0,6.7,15,36.8,1,1.1000000000000014,1.0,0.5,0.16417910447761214,16,train,2025-11-26
6025,Alperen Sengun,11/26/25,GSW,pr,0,0,0,moderate,starter,34.5,32.0,32.7,31.6,,15,36.8,1,2.5,1.7999999999999972,-1.1000000000000014,,22,train,2025-11-26
6024,Alperen Sengun,11/26/25,GSW,pra,1,0,0,moderate,starter,6.5,39.1,39.6,38.6,,15,36.8,1,-32.6,-33.1,-1.0,,28,train,2025-11-26
6027,Alperen Sengun,11/26/25,GSW,ra,0,0,0,moderate,starter,17.5,16.7,17.1,15.6,,15,36.8,1,0.8000000000000007,0.3999999999999986,-1.5000000000000018,,12,train,2025-11-26
6022,Alperen Sengun,11/26/25,GSW,rebounds,0,0,0,moderate,starter,10.5,9.6,10.2,8.6,3.1,15,36.8,1,0.9000000000000004,0.3000000000000007,-1.5999999999999996,0.2903225806451614,6,train,2025-11-26
6030,Alperen Sengun,11/24/25,PHX,assists,0,0,0,moderate,starter,6.5,7.3,7.3,7.2,1.1,14,36.9,2,-0.7999999999999998,-0.7999999999999998,-0.09999999999999964,-0.7272727272727271,5,train,2025-11-24
6033,Alperen Sengun,11/24/25,PHX,pa,0,0,0,moderate,starter,31.5,30.0,29.6,29.8,,14,36.9,2,1.5,1.8999999999999986,0.1999999999999993,,23,train,2025-11-24
6028,Alperen Sengun,11/24/25,PHX,points,0,0,0,moderate,starter,24.5,22.7,22.3,22.6,6.8,14,36.9,2,1.8000000000000007,2.1999999999999993,0.3000000000000007,0.2647058823529413,18,train,2025-11-24
6032,Alperen Sengun,11/24/25,PHX,pr,0,0,0,moderate,starter,34.5,32.6,33.0,32.8,,14,36.9,2,1.8999999999999986,1.5,-0.20000000000000284,,23,train,2025-11-24
6031,Alperen Sengun,11/24/25,PHX,pra,1,0,0,moderate,starter,6.5,39.9,40.3,40.0,,14,36.9,2,-33.4,-33.8,-0.29999999999999716,,28,train,2025-11-24
6034,Alperen Sengun,11/24/25,PHX,ra,0,0,0,moderate,starter,16.5,17.2,18.0,17.4,,14,36.9,2,-0.6999999999999993,-1.5,-0.6000000000000014,,10,train,2025-11-24
6029,Alperen Sengun,11/24/25,PHX,rebounds,0,0,0,moderate,starter,9.5,9.9,10.7,10.2,2.9,14,36.9,2,-0.40000000000000036,-1.1999999999999993,-0.5,-0.13793103448275876,5,train,2025-11-24
6037,Alperen Sengun,11/21/25,DEN,assists,0,1,0,moderate,starter,6.5,7.4,7.6,7.4,1.1,13,37.0,1,-0.9000000000000004,-1.0999999999999996,-0.1999999999999993,-0.8181818181818185,6,train,2025-11-21
6040,Alperen Sengun,11/21/25,DEN,pa,0,1,0,moderate,starter,30.0,30.8,30.3,31.8,,13,37.0,1,-0.8000000000000007,-0.3000000000000007,1.5,,20,train,2025-11-21
6035,Alperen Sengun,11/21/25,DEN,points,0,1,0,moderate,starter,23.5,23.4,22.7,24.4,6.6,13,37.0,1,0.10000000000000142,0.8000000000000007,1.6999999999999993,0.015151515151515367,14,train,2025-11-21
6039,Alperen Sengun,11/21/25,DEN,pr,0,1,0,moderate,starter,32.5,33.7,33.7,35.8,,13,37.0,1,-1.2000000000000028,-1.2000000000000028,2.0999999999999943,,19,train,2025-11-21
6038,Alperen Sengun,11/21/25,DEN,pra,1,1,0,moderate,starter,6.5,41.1,41.3,43.2,,13,37.0,1,-34.6,-34.8,1.9000000000000057,,25,train,2025-11-21
6041,Alperen Sengun,11/21/25,DEN,ra,0,1,0,moderate,starter,16.5,17.7,18.6,18.8,,13,37.0,1,-1.1999999999999993,-2.1000000000000014,0.1999999999999993,,11,train,2025-11-21
6036,Alperen Sengun,11/21/25,DEN,rebounds,0,1,0,moderate,starter,9.5,10.3,11.0,11.4,2.7,13,37.0,1,-0.8000000000000007,-1.5,0.40000000000000036,-0.29629629629629656,5,train,2025-11-21
6044,Alperen Sengun,11/19/25,CLE,assists,1,0,0,moderate,starter,6.5,7.4,7.5,7.6,1.2,12,36.9,2,-0.9000000000000004,-1.0,0.09999999999999964,-0.7500000000000003,7,train,2025-11-19
6047,Alperen Sengun,11/19/25,CLE,pa,1,0,0,moderate,starter,29.5,30.4,29.5,31.4,,12,36.9,2,-0.8999999999999986,0.0,1.8999999999999986,,35,train,2025-11-19
6042,Alperen Sengun,11/19/25,CLE,points,1,0,0,moderate,starter,22.5,23.0,22.0,23.8,6.7,12,36.9,2,-0.5,0.5,1.8000000000000007,-0.07462686567164178,28,train,2025-11-19
6046,Alperen Sengun,11/19/25,CLE,pr,1,0,0,moderate,starter,32.5,33.3,32.5,34.6,,12,36.9,2,-0.7999999999999972,0.0,2.1000000000000014,,39,train,2025-11-19
6045,Alperen Sengun,11/19/25,CLE,pra,1,0,0,moderate,starter,6.5,40.7,40.0,42.2,,12,36.9,2,-34.2,-33.5,2.200000000000003,,46,train,2025-11-19
6048,Alperen Sengun,11/19/25,CLE,ra,1,0,0,moderate,starter,16.5,17.7,18.0,18.4,,12,36.9,2,-1.1999999999999993,-1.5,0.3999999999999986,,18,train,2025-11-19
6043,Alperen Sengun,11/19/25,CLE,rebounds,1,0,0,moderate,starter,10.5,10.3,10.5,10.8,2.8,12,36.9,2,0.1999999999999993,0.0,0.3000000000000007,0.07142857142857117,11,train,2025-11-19
6051,Alperen Sengun,11/16/25,ORL,assists,1,1,0,moderate,starter,6.5,7.4,7.4,7.4,1.2,11,36.2,1,-0.9000000000000004,-0.9000000000000004,0.0,-0.7500000000000003,8,train,2025-11-16
6054,Alperen Sengun,11/16/25,ORL,pa,1,1,0,moderate,starter,27.5,29.7,28.1,29.2,,11,36.2,1,-2.1999999999999993,-0.6000000000000014,1.0999999999999979,,38,train,2025-11-16
6049,Alperen Sengun,11/16/25,ORL,points,1,1,0,moderate,starter,21.5,22.4,20.7,21.8,6.6,11,36.2,1,-0.8999999999999986,0.8000000000000007,1.1000000000000014,-0.13636363636363616,30,train,2025-11-16
6053,Alperen Sengun,11/16/25,ORL,pr,1,1,0,moderate,starter,31.5,32.5,30.7,33.4,,11,36.2,1,-1.0,0.8000000000000007,2.6999999999999993,,42,train,2025-11-16
6052,Alperen Sengun,11/16/25,ORL,pra,1,1,0,moderate,starter,6.5,39.8,38.1,40.8,,11,36.2,1,-33.3,-31.6,2.6999999999999957,,50,train,2025-11-16
6055,Alperen Sengun,11/16/25,ORL,ra,1,1,0,moderate,starter,16.5,17.5,17.4,19.0,,11,36.2,1,-1.0,-0.8999999999999986,1.6000000000000014,,20,train,2025-11-16
6050,Alperen Sengun,11/16/25,ORL,rebounds,1,1,0,moderate,starter,9.5,10.1,10.0,11.6,2.8,11,36.2,1,-0.5999999999999996,-0.5,1.5999999999999996,-0.21428571428571416,12,train,2025-11-16
6058,Alperen Sengun,11/14/25,POR,assists,1,1,0,few,starter,6.5,7.2,7.2,6.8,1.1,10,36.2,1,-0.7000000000000002,-0.7000000000000002,-0.40000000000000036,-0.6363636363636365,9,train,2025-11-14
6061,Alperen Sengun,11/14/25,POR,pa,1,1,0,few,starter,28.5,29.3,29.3,28.8,,10,36.2,1,-0.8000000000000007,-0.8000000000000007,-0.5,,34,train,2025-11-14
6056,Alperen Sengun,11/14/25,POR,points,1,1,0,few,starter,21.5,22.1,22.1,22.0,6.9,10,36.2,1,-0.6000000000000014,-0.6000000000000014,-0.10000000000000142,-0.08695652173913064,25,train,2025-11-14
6060,Alperen Sengun,11/14/25,POR,pr,1,1,0,few,starter,30.5,32.2,32.2,33.8,,10,36.2,1,-1.7000000000000028,-1.7000000000000028,1.5999999999999943,,35,train,2025-11-14
6059,Alperen Sengun,11/14/25,POR,pra,1,1,0,few,starter,6.5,39.4,39.4,40.6,,10,36.2,1,-32.9,-32.9,1.2000000000000028,,44,train,2025-11-14
6062,Alperen Sengun,11/14/25,POR,ra,1,1,0,few,starter,16.5,17.3,17.3,18.6,,10,36.2,1,-0.8000000000000007,-0.8000000000000007,1.3000000000000007,,19,train,2025-11-14
6057,Alperen Sengun,11/14/25,POR,rebounds,1,1,0,few,starter,9.5,10.1,10.1,11.8,3.0,10,36.2,1,-0.5999999999999996,-0.5999999999999996,1.700000000000001,-0.19999999999999987,10,train,2025-11-14
6065,Alperen Sengun,11/12/25,WAS,assists,0,1,0,few,starter,6.5,7.3,7.3,7.4,1.1,9,37.1,2,-0.7999999999999998,-0.7999999999999998,0.10000000000000053,-0.7272727272727271,6,train,2025-11-12
6068,Alperen Sengun,11/12/25,WAS,pa,0,1,0,few,starter,28.5,30.1,30.1,29.4,,9,37.1,2,-1.6000000000000014,-1.6000000000000014,-0.7000000000000028,,22,train,2025-11-12
6063,Alperen Sengun,11/12/25,WAS,points,0,1,0,few,starter,21.5,22.8,22.8,22.0,7.0,9,37.1,2,-1.3000000000000007,-1.3000000000000007,-0.8000000000000007,-0.1857142857142858,16,train,2025-11-12
6067,Alperen Sengun,11/12/25,WAS,pr,0,1,0,few,starter,31.5,32.6,32.6,33.2,,9,37.1,2,-1.1000000000000014,-1.1000000000000014,0.6000000000000014,,29,train,2025-11-12
6066,Alperen Sengun,11/12/25,WAS,pra,1,1,0,few,starter,6.5,39.9,39.9,40.6,,9,37.1,2,-33.4,-33.4,0.7000000000000028,,35,train,2025-11-12
6069,Alperen Sengun,11/12/25,WAS,ra,1,1,0,few,starter,16.5,17.1,17.1,18.6,,9,37.1,2,-0.6000000000000014,-0.6000000000000014,1.5,,19,train,2025-11-12
6064,Alperen Sengun,11/12/25,WAS,rebounds,1,1,0,few,starter,9.5,9.8,9.8,11.2,3.0,9,37.1,2,-0.3000000000000007,-0.3000000000000007,1.3999999999999986,-0.10000000000000024,13,train,2025-11-12
6072,Alperen Sengun,11/9/25,MIL,assists,1,0,0,few,starter,6.5,7.4,7.4,7.8,1.2,8,36.8,1,-0.9000000000000004,-0.9000000000000004,0.39999999999999947,-0.7500000000000003,7,train,2025-11-09
